00000000 0.156508079885 -1.814638405697 6.138856e+00 7 47 15 84 301 710 2652 0 21 22 96 107 1 2.247454e+01 5.429302e-02
00000001 0.184762102693 -1.529809461198 4.617297e+00 13 47 15 54 310 729 2715 0 15 38 90 120 1 2.317465e+01 5.536897e-02
00000002 0.211085729936 -1.461593913104 4.312828e+00 29 47 27 67 318 747 2833 0 34 27 108 101 1 2.590850e+01 5.888904e-02
00000003 0.234750834371 -1.387467997751 4.004697e+00 14 58 15 82 320 764 2863 0 21 35 99 141 1 2.584870e+01 6.350214e-02
00000004 0.253581454996 -1.148510638449 3.153493e+00 25 48 16 64 325 773 2880 0 23 55 78 146 1 2.739625e+01 6.869210e-02
00000005 0.270790764704 -0.829492610694 2.292155e+00 8 53 52 44 325 776 2963 0 17 32 79 84 1 2.541097e+01 7.516122e-02
00000006 0.286799309628 -0.714422224393 2.043006e+00 20 53 52 52 330 793 2943 0 16 46 84 133 1 2.883369e+01 8.005439e-02
00000007 0.299424571007 -0.831499145632 2.296759e+00 20 60 16 53 333 798 3016 0 39 53 86 106 1 2.811375e+01 8.515577e-02
00000008 0.309956624866 -0.521746867015 1.684968e+00 26 79 33 80 335 801 2987 0 28 57 92 132 1 2.968888e+01 8.991964e-02
00000009 0.320120225030 -0.442885057352 1.557193e+00 8 78 35 58 338 814 3064 0 16 35 103 127 1 2.958442e+01 9.552364e-02
00000010 0.330957687352 -0.648629966100 1.912918e+00 15 51 22 64 342 826 3068 0 51 36 81 148 1 3.026596e+01 1.011221e-01
00000011 0.339846471732 -0.258750715224 1.295311e+00 8 91 17 70 347 836 3120 0 35 46 109 117 1 3.047992e+01 1.061161e-01
00000012 0.346764823152 -0.232818649416 1.262153e+00 9 90 23 82 348 840 3148 0 33 40 88 140 1 3.064256e+01 1.112924e-01
00000013 0.352922346242 -0.286986073679 1.332406e+00 8 80 17 47 347 835 3149 0 33 23 94 143 1 2.981038e+01 1.147624e-01
00000014 0.358723025395 -0.310123810628 1.363594e+00 14 65 34 52 347 836 3147 0 28 48 83 105 1 2.899189e+01 1.191197e-01
00000015 0.364353159711 -0.503081414981 1.653810e+00 8 74 45 46 349 844 3133 0 34 65 127 119 1 3.088335e+01 1.227780e-01
00000016 0.368592798903 -0.199859267424 1.221231e+00 14 75 40 72 349 841 3140 0 18 46 79 126 1 2.995985e+01 1.250865e-01
00000017 0.371671221881 -0.089138248038 1.093232e+00 9 69 23 54 348 836 3136 0 29 59 91 135 1 2.938840e+01 1.276092e-01
00000018 0.376141674326 -0.084303038440 1.087959e+00 9 71 28 59 350 840 3154 0 29 47 96 122 1 3.026614e+01 1.305379e-01
00000019 0.379352787291 -0.113545312665 1.120243e+00 9 88 24 72 353 850 3189 0 46 58 122 158 1 3.154714e+01 1.337305e-01
